grid_index,time_s
1872,136.500000
1873,136.571667
1874,136.643333
1875,136.715000
1876,136.786667
1877,136.858333
1878,136.930000
1879,137.003333
1880,137.076667
1881,137.150000
1882,137.223333
1883,137.296667
1884,137.370000
1885,137.441667
1886,137.513333
1887,137.585000
1888,137.656667
1889,137.728333
1890,137.800000
1891,137.871667
1892,137.943333
1893,138.015000
1894,138.086667
1895,138.158333
1896,138.230000
1897,138.303333
1898,138.376667
1899,138.450000
1900,138.523333
1901,138.596667
1902,138.670000
1903,138.743333
1904,138.816667
1905,138.890000
1906,138.963333
1907,139.036667
1908,139.110000
1909,139.181667
1910,139.253333
1911,139.325000
1912,139.396667
1913,139.468333
1914,139.540000
1915,139.613333
1916,139.686667
1917,139.760000
1918,139.833333
1919,139.906667
1920,139.980000
1921,140.051667
1922,140.123333
1923,140.195000
1924,140.266667
1925,140.338333
1926,140.410000
1927,140.481667
1928,140.553333
1929,140.625000
1930,140.696667
1931,140.768333
1932,140.840000
1933,140.913333
1934,140.986667
1935,141.060000
1936,141.133333
1937,141.206667
1938,141.280000
1939,141.351667
1940,141.423333
1941,141.495000
1942,141.566667
1943,141.638333
1944,141.710000
1945,141.783333
1946,141.856667
1947,141.930000
1948,142.003333
1949,142.076667
1950,142.150000
1951,142.221667
1952,142.293333
1953,142.365000
1954,142.436667
1955,142.508333
1956,142.580000
1957,142.653333
1958,142.726667
1959,142.800000
1960,142.873333
1961,142.946667
1962,143.020000
1963,143.091667
1964,143.163333
1965,143.235000
1966,143.306667
1967,143.378333
1968,143.450000
1969,143.523333
1970,143.596667
1971,143.670000
1972,143.743333
1973,143.816667
1974,143.890000
1975,143.961667
1976,144.033333
1977,144.105000
1978,144.176667
1979,144.248333
1980,144.320000
1981,144.391667
1982,144.463333
1983,144.535000
1984,144.606667
1985,144.678333
1986,144.750000
1987,144.823333
1988,144.896667
1989,144.970000
1990,145.043333
1991,145.116667
1992,145.190000
1993,145.263333
1994,145.336667
1995,145.410000
1996,145.483333
1997,145.556667
1998,145.630000
1999,145.701667
2000,145.773333
2001,145.845000
2002,145.916667
2003,145.988333
2004,146.060000
2005,146.133333
2006,146.206667
2007,146.280000
2008,146.353333
2009,146.426667
2010,146.500000
2011,146.571667
2012,146.643333
2013,146.715000
2014,146.786667
2015,146.858333
2016,146.930000
2017,147.003333
2018,147.076667
2019,147.150000
2020,147.223333
2021,147.296667
2022,147.370000
2023,147.441667
2024,147.513333
2025,147.585000
2026,147.656667
2027,147.728333
2028,147.800000
2029,147.873333
2030,147.946667
2031,148.020000
2032,148.093333
2033,148.166667
2034,148.240000
2035,148.311667
2036,148.383333
2037,148.455000
2038,148.526667
2039,148.598333
2040,148.670000
2041,148.743333
2042,148.816667
2043,148.890000
2044,148.963333
2045,149.036667
2046,149.110000
2047,149.181667
2048,149.253333
2049,149.325000
2050,149.396667
2051,149.468333
2052,149.540000
2053,149.611667
2054,149.683333
2055,149.755000
2056,149.826667
2057,149.898333
2058,149.970000
2059,150.043333
2060,150.116667
2061,150.190000
2062,150.263333
2063,150.336667
2064,150.410000
2065,150.481667
2066,150.553333
2067,150.625000
2068,150.696667
2069,150.768333
2070,150.840000
2071,150.913333
2072,150.986667
2073,151.060000
2074,151.133333
2075,151.206667
2076,151.280000
2077,151.353333
2078,151.426667
2079,151.500000
2080,151.573333
2081,151.646667
2082,151.720000
2083,151.791667
2084,151.863333
2085,151.935000
2086,152.006667
2087,152.078333
2088,152.150000
2089,152.223333
2090,152.296667
2091,152.370000
2092,152.443333
2093,152.516667
2094,152.590000
2095,152.661667
2096,152.733333
2097,152.805000
2098,152.876667
2099,152.948333
2100,153.020000
2101,153.093333
2102,153.166667
2103,153.240000
2104,153.313333
2105,153.386667
2106,153.460000
2107,153.531667
2108,153.603333
2109,153.675000
2110,153.746667
2111,153.818333
2112,153.890000
2113,153.963333
2114,154.036667
2115,154.110000
2116,154.183333
2117,154.256667
2118,154.330000
2119,154.401667
2120,154.473333
2121,154.545000
2122,154.616667
2123,154.688333
2124,154.760000
2125,154.833333
2126,154.906667
2127,154.980000
2128,155.053333
2129,155.126667
2130,155.200000
2131,155.273333
2132,155.346667
2133,155.420000
2134,155.493333
2135,155.566667
2136,155.640000
2137,155.711667
2138,155.783333
2139,155.855000
2140,155.926667
2141,155.998333
2142,156.070000
2143,156.141667
2144,156.213333
2145,156.285000
2146,156.356667
2147,156.428333
2148,156.500000
2149,156.573333
2150,156.646667
2151,156.720000
2152,156.793333
2153,156.866667
2154,156.940000
2155,157.013333
2156,157.086667
2157,157.160000
2158,157.233333
2159,157.306667
2160,157.380000
2161,157.451667
2162,157.523333
2163,157.595000
2164,157.666667
2165,157.738333
2166,157.810000
2167,157.883333
2168,157.956667
2169,158.030000
2170,158.103333
2171,158.176667
2172,158.250000
2173,158.323333
2174,158.396667
2175,158.470000
2176,158.543333
2177,158.616667
2178,158.690000
2179,158.761667
2180,158.833333
2181,158.905000
2182,158.976667
2183,159.048333
2184,159.120000
2185,159.191667
2186,159.263333
2187,159.335000
2188,159.406667
2189,159.478333
2190,159.550000
2191,159.623333
2192,159.696667
2193,159.770000
2194,159.843333
2195,159.916667
2196,159.990000
2197,160.061667
2198,160.133333
2199,160.205000
2200,160.276667
2201,160.348333
2202,160.420000
2203,160.493333
2204,160.566667
2205,160.640000
2206,160.713333
2207,160.786667
2208,160.860000
2209,160.931667
2210,161.003333
2211,161.075000
2212,161.146667
2213,161.218333
2214,161.290000
2215,161.361667
2216,161.433333
2217,161.505000
2218,161.576667
2219,161.648333
2220,161.720000
2221,161.793333
2222,161.866667
2223,161.940000
2224,162.013333
2225,162.086667
2226,162.160000
2227,162.233333
2228,162.306667
2229,162.380000
2230,162.453333
2231,162.526667
2232,162.600000
2233,162.671667
2234,162.743333
2235,162.815000
2236,162.886667
2237,162.958333
2238,163.030000
2239,163.103333
2240,163.176667
2241,163.250000
2242,163.323333
2243,163.396667
2244,163.470000
2245,163.543333
2246,163.616667
2247,163.690000
2248,163.763333
2249,163.836667
2250,163.910000
2251,163.980000
2252,164.050000
2253,164.120000
2254,164.190000
2255,164.260000
2256,164.330000
2257,164.403333
2258,164.476667
2259,164.550000
2260,164.623333
2261,164.696667
2262,164.770000
2263,164.843333
2264,164.916667
2265,164.990000
2266,165.063333
2267,165.136667
2268,165.210000
2269,165.281667
2270,165.353333
2271,165.425000
2272,165.496667
2273,165.568333
2274,165.640000
2275,165.713333
2276,165.786667
2277,165.860000
2278,165.933333
2279,166.006667
2280,166.080000
2281,166.151667
2282,166.223333
2283,166.295000
2284,166.366667
2285,166.438333
2286,166.510000
2287,166.583333
2288,166.656667
2289,166.730000
2290,166.803333
2291,166.876667
2292,166.950000
2293,167.021667
2294,167.093333
2295,167.165000
2296,167.236667
2297,167.308333
2298,167.380000
2299,167.451667
2300,167.523333
2301,167.595000
2302,167.666667
2303,167.738333
2304,167.810000
2305,167.881667
2306,167.953333
2307,168.025000
2308,168.096667
2309,168.168333
2310,168.240000
2311,168.313333
2312,168.386667
2313,168.460000
2314,168.533333
2315,168.606667
2316,168.680000
2317,168.751667
2318,168.823333
2319,168.895000
2320,168.966667
2321,169.038333
2322,169.110000
2323,169.181667
2324,169.253333
2325,169.325000
2326,169.396667
2327,169.468333
2328,169.540000
2329,169.613333
2330,169.686667
2331,169.760000
2332,169.833333
2333,169.906667
2334,169.980000
2335,170.053333
2336,170.126667
2337,170.200000
2338,170.273333
2339,170.346667
2340,170.420000
2341,170.491667
2342,170.563333
2343,170.635000
2344,170.706667
2345,170.778333
2346,170.850000
2347,170.921667
2348,170.993333
2349,171.065000
2350,171.136667
2351,171.208333
2352,171.280000
2353,171.353333
2354,171.426667
2355,171.500000
2356,171.573333
2357,171.646667
2358,171.720000
2359,171.793333
2360,171.866667
2361,171.940000
2362,172.013333
2363,172.086667
2364,172.160000
2365,172.231667
2366,172.303333
2367,172.375000
2368,172.446667
2369,172.518333
2370,172.590000
2371,172.661667
2372,172.733333
2373,172.805000
2374,172.876667
2375,172.948333
2376,173.020000
2377,173.093333
2378,173.166667
2379,173.240000
2380,173.313333
2381,173.386667
2382,173.460000
2383,173.533333
2384,173.606667
2385,173.680000
2386,173.753333
2387,173.826667
2388,173.900000
2389,173.971667
2390,174.043333
2391,174.115000
2392,174.186667
2393,174.258333
2394,174.330000
2395,174.401667
2396,174.473333
2397,174.545000
2398,174.616667
2399,174.688333
2400,174.760000
2401,174.831667
2402,174.903333
2403,174.975000
2404,175.046667
2405,175.118333
2406,175.190000
2407,175.263333
2408,175.336667
2409,175.410000
2410,175.483333
2411,175.556667
2412,175.630000
2413,175.703333
2414,175.776667
2415,175.850000
2416,175.923333
2417,175.996667
2418,176.070000
2419,176.141667
2420,176.213333
2421,176.285000
2422,176.356667
2423,176.428333
2424,176.500000
2425,176.571667
2426,176.643333
2427,176.715000
2428,176.786667
2429,176.858333
2430,176.930000
2431,177.003333
2432,177.076667
2433,177.150000
2434,177.223333
2435,177.296667
2436,177.370000
2437,177.443333
2438,177.516667
2439,177.590000
2440,177.663333
2441,177.736667
2442,177.810000
2443,177.881667
2444,177.953333
2445,178.025000
2446,178.096667
2447,178.168333
2448,178.240000
2449,178.311667
2450,178.383333
2451,178.455000
2452,178.526667
2453,178.598333
2454,178.670000
2455,178.743333
2456,178.816667
2457,178.890000
2458,178.963333
2459,179.036667
2460,179.110000
2461,179.181667
2462,179.253333
2463,179.325000
2464,179.396667
2465,179.468333
2466,179.540000
2467,179.613333
2468,179.686667
2469,179.760000
2470,179.833333
2471,179.906667
2472,179.980000
2473,180.051667
2474,180.123333
2475,180.195000
2476,180.266667
2477,180.338333
2478,180.410000
2479,180.483333
2480,180.556667
2481,180.630000
2482,180.703333
2483,180.776667
2484,180.850000
2485,180.921667
2486,180.993333
2487,181.065000
2488,181.136667
2489,181.208333
2490,181.280000
2491,181.353333
2492,181.426667
2493,181.500000
2494,181.573333
2495,181.646667
2496,181.720000
2497,181.791667
2498,181.863333
2499,181.935000
2500,182.006667
2501,182.078333
2502,182.150000
2503,182.223333
2504,182.296667
2505,182.370000
2506,182.443333
2507,182.516667
2508,182.590000
2509,182.663333
2510,182.736667
2511,182.810000
2512,182.883333
2513,182.956667
2514,183.030000
2515,183.101667
2516,183.173333
2517,183.245000
2518,183.316667
2519,183.388333
2520,183.460000
2521,183.530000
2522,183.600000
2523,183.670000
2524,183.740000
2525,183.810000
2526,183.880000
2527,183.955000
2528,184.030000
2529,184.105000
2530,184.180000
2531,184.255000
2532,184.330000
2533,184.400000
2534,184.470000
2535,184.540000
2536,184.610000
2537,184.680000
2538,184.750000
2539,184.823333
2540,184.896667
2541,184.970000
2542,185.043333
2543,185.116667
2544,185.190000
2545,185.263333
2546,185.336667
2547,185.410000
2548,185.483333
2549,185.556667
2550,185.630000
2551,185.701667
2552,185.773333
2553,185.845000
2554,185.916667
2555,185.988333
2556,186.060000
2557,186.133333
2558,186.206667
2559,186.280000
2560,186.353333
2561,186.426667
2562,186.500000
2563,186.573333
2564,186.646667
2565,186.720000
2566,186.793333
2567,186.866667
2568,186.940000
2569,187.011667
2570,187.083333
2571,187.155000
2572,187.226667
2573,187.298333
2574,187.370000
2575,187.443333
2576,187.516667
2577,187.590000
2578,187.663333
2579,187.736667
2580,187.810000
2581,187.881667
2582,187.953333
2583,188.025000
2584,188.096667
2585,188.168333
2586,188.240000
2587,188.311667
2588,188.383333
2589,188.455000
2590,188.526667
2591,188.598333
2592,188.670000
2593,188.743333
2594,188.816667
2595,188.890000
2596,188.963333
2597,189.036667
2598,189.110000
2599,189.181667
2600,189.253333
2601,189.325000
2602,189.396667
2603,189.468333
2604,189.540000
2605,189.613333
2606,189.686667
2607,189.760000
2608,189.833333
2609,189.906667
2610,189.980000
2611,190.051667
2612,190.123333
2613,190.195000
2614,190.266667
2615,190.338333
2616,190.410000
2617,190.483333
2618,190.556667
2619,190.630000
2620,190.703333
2621,190.776667
2622,190.850000
2623,190.921667
2624,190.993333
2625,191.065000
2626,191.136667
2627,191.208333
2628,191.280000
2629,191.353333
2630,191.426667
2631,191.500000
2632,191.573333
2633,191.646667
2634,191.720000
2635,191.791667
2636,191.863333
2637,191.935000
2638,192.006667
2639,192.078333
2640,192.150000
2641,192.223333
2642,192.296667
2643,192.370000
2644,192.443333
2645,192.516667
2646,192.590000
2647,192.661667
2648,192.733333
2649,192.805000
2650,192.876667
2651,192.948333
2652,193.020000
2653,193.091667
2654,193.163333
2655,193.235000
2656,193.306667
2657,193.378333
2658,193.450000
2659,193.525000
2660,193.600000
2661,193.675000
2662,193.750000
2663,193.825000
2664,193.900000
2665,193.971667
2666,194.043333
2667,194.115000
2668,194.186667
2669,194.258333
2670,194.330000
2671,194.401667
2672,194.473333
2673,194.545000
2674,194.616667
2675,194.688333
2676,194.760000
2677,194.833333
2678,194.906667
2679,194.980000
2680,195.053333
2681,195.126667
2682,195.200000
2683,195.271667
2684,195.343333
2685,195.415000
2686,195.486667
2687,195.558333
2688,195.630000
2689,195.703333
2690,195.776667
2691,195.850000
2692,195.923333
2693,195.996667
2694,196.070000
2695,196.141667
2696,196.213333
2697,196.285000
2698,196.356667
2699,196.428333
2700,196.500000
2701,196.571667
2702,196.643333
2703,196.715000
2704,196.786667
2705,196.858333
2706,196.930000
2707,197.003333
2708,197.076667
2709,197.150000
2710,197.223333
2711,197.296667
2712,197.370000
2713,197.441667
2714,197.513333
2715,197.585000
2716,197.656667
2717,197.728333
2718,197.800000
2719,197.873333
2720,197.946667
2721,198.020000
2722,198.093333
2723,198.166667
2724,198.240000
2725,198.311667
2726,198.383333
2727,198.455000
2728,198.526667
2729,198.598333
2730,198.670000
2731,198.743333
2732,198.816667
2733,198.890000
2734,198.963333
2735,199.036667
2736,199.110000
2737,199.183333
2738,199.256667
2739,199.330000
2740,199.403333
2741,199.476667
2742,199.550000
2743,199.621667
2744,199.693333
2745,199.765000
2746,199.836667
2747,199.908333
2748,199.980000
2749,200.051667
2750,200.123333
2751,200.195000
2752,200.266667
2753,200.338333
2754,200.410000
2755,200.483333
2756,200.556667
2757,200.630000
2758,200.703333
2759,200.776667
2760,200.850000
2761,200.921667
2762,200.993333
2763,201.065000
2764,201.136667
2765,201.208333
2766,201.280000
2767,201.353333
2768,201.426667
2769,201.500000
2770,201.573333
2771,201.646667
2772,201.720000
2773,201.791667
2774,201.863333
2775,201.935000
2776,202.006667
2777,202.078333
2778,202.150000
2779,202.223333
2780,202.296667
2781,202.370000
2782,202.443333
2783,202.516667
2784,202.590000
2785,202.661667
2786,202.733333
2787,202.805000
2788,202.876667
2789,202.948333
2790,203.020000
2791,203.093333
2792,203.166667
2793,203.240000
2794,203.313333
2795,203.386667
2796,203.460000
2797,203.531667
2798,203.603333
2799,203.675000
2800,203.746667
2801,203.818333
2802,203.890000
2803,203.963333
2804,204.036667
2805,204.110000
2806,204.183333
2807,204.256667
2808,204.330000
2809,204.401667
2810,204.473333
2811,204.545000
2812,204.616667
2813,204.688333
2814,204.760000
2815,204.833333
2816,204.906667
2817,204.980000
2818,205.053333
2819,205.126667
2820,205.200000
2821,205.271667
2822,205.343333
2823,205.415000
2824,205.486667
2825,205.558333
2826,205.630000
2827,205.703333
2828,205.776667
2829,205.850000
2830,205.923333
2831,205.996667
2832,206.070000
2833,206.141667
2834,206.213333
2835,206.285000
2836,206.356667
2837,206.428333
2838,206.500000
2839,206.573333
2840,206.646667
2841,206.720000
2842,206.793333
2843,206.866667
2844,206.940000
2845,207.011667
2846,207.083333
2847,207.155000
2848,207.226667
2849,207.298333
2850,207.370000
2851,207.443333
2852,207.516667
2853,207.590000
2854,207.663333
2855,207.736667
2856,207.810000
2857,207.881667
2858,207.953333
2859,208.025000
2860,208.096667
2861,208.168333
2862,208.240000
2863,208.313333
2864,208.386667
2865,208.460000
2866,208.533333
2867,208.606667
2868,208.680000
2869,208.753333
2870,208.826667
2871,208.900000
2872,208.973333
2873,209.046667
2874,209.120000
2875,209.191667
2876,209.263333
2877,209.335000
2878,209.406667
2879,209.478333
2880,209.550000
2881,209.621667
2882,209.693333
2883,209.765000
2884,209.836667
2885,209.908333
2886,209.980000
2887,210.053333
2888,210.126667
2889,210.200000
2890,210.273333
2891,210.346667
2892,210.420000
2893,210.491667
2894,210.563333
2895,210.635000
2896,210.706667
2897,210.778333
2898,210.850000
2899,210.923333
2900,210.996667
2901,211.070000
2902,211.143333
2903,211.216667
2904,211.290000
2905,211.361667
2906,211.433333
2907,211.505000
2908,211.576667
2909,211.648333
2910,211.720000
2911,211.793333
2912,211.866667
2913,211.940000
2914,212.013333
2915,212.086667
2916,212.160000
2917,212.231667
2918,212.303333
2919,212.375000
2920,212.446667
2921,212.518333
2922,212.590000
2923,212.661667
2924,212.733333
2925,212.805000
2926,212.876667
2927,212.948333
2928,213.020000
2929,213.093333
2930,213.166667
2931,213.240000
2932,213.313333
2933,213.386667
2934,213.460000
2935,213.531667
2936,213.603333
2937,213.675000
2938,213.746667
2939,213.818333
2940,213.890000
2941,213.963333
2942,214.036667
2943,214.110000
2944,214.183333
2945,214.256667
2946,214.330000
2947,214.401667
2948,214.473333
2949,214.545000
2950,214.616667
2951,214.688333
2952,214.760000
2953,214.833333
2954,214.906667
2955,214.980000
2956,215.053333
2957,215.126667
2958,215.200000
2959,215.271667
2960,215.343333
2961,215.415000
2962,215.486667
2963,215.558333
2964,215.630000
2965,215.703333
2966,215.776667
2967,215.850000
2968,215.923333
2969,215.996667
2970,216.070000
2971,216.141667
2972,216.213333
2973,216.285000
2974,216.356667
2975,216.428333
2976,216.500000
2977,216.573333
2978,216.646667
2979,216.720000
2980,216.793333
2981,216.866667
2982,216.940000
2983,217.011667
2984,217.083333
2985,217.155000
2986,217.226667
2987,217.298333
2988,217.370000
2989,217.443333
2990,217.516667
2991,217.590000
2992,217.663333
2993,217.736667
2994,217.810000
2995,217.881667
2996,217.953333
2997,218.025000
2998,218.096667
2999,218.168333
3000,218.240000
3001,218.313333
3002,218.386667
3003,218.460000
3004,218.533333
3005,218.606667
3006,218.680000
3007,218.748333
3008,218.816667
3009,218.885000
3010,218.953333
3011,219.021667
3012,219.090000
3013,219.166667
3014,219.243333
3015,219.320000
3016,219.396667
3017,219.473333
3018,219.550000
3019,219.621667
3020,219.693333
3021,219.765000
3022,219.836667
3023,219.908333
3024,219.980000
3025,220.050000
3026,220.120000
3027,220.190000
3028,220.260000
3029,220.330000
3030,220.400000
3031,220.473333
3032,220.546667
3033,220.620000
3034,220.693333
3035,220.766667
3036,220.840000
3037,220.911667
3038,220.983333
3039,221.055000
3040,221.126667
3041,221.198333
3042,221.270000
3043,221.340000
3044,221.410000
3045,221.480000
3046,221.550000
3047,221.620000
3048,221.690000
3049,221.761667
3050,221.833333
3051,221.905000
3052,221.976667
3053,222.048333
3054,222.120000
3055,222.193333
3056,222.266667
3057,222.340000
3058,222.413333
3059,222.486667
3060,222.560000
3061,222.633333
3062,222.706667
3063,222.780000
3064,222.853333
3065,222.926667
3066,223.000000
3067,223.073333
3068,223.146667
3069,223.220000
3070,223.293333
3071,223.366667
3072,223.440000
3073,223.516667
3074,223.593333
3075,223.670000
3076,223.746667
3077,223.823333
3078,223.900000
3079,223.970000
3080,224.040000
3081,224.110000
3082,224.180000
3083,224.250000
3084,224.320000
