time,frequency,confidence
106.280,179.177,0.228761
106.290,178.860,0.236225
106.300,119.950,0.108810
106.310,116.746,0.120346
106.320,58.208,0.093435
106.330,325.825,0.156382
106.340,323.682,0.105227
106.350,409.057,0.127693
106.360,306.709,0.409450
106.370,410.821,0.223539
106.380,409.433,0.446818
106.390,409.097,0.385769
106.400,365.111,0.253668
106.410,366.533,0.358883
106.420,417.602,0.165133
106.430,401.013,0.379663
106.440,392.656,0.154666
106.450,42.277,0.215514
106.460,295.305,0.089576
106.470,119.809,0.026290
106.480,117.949,0.269957
106.490,117.568,0.100905
106.500,116.155,0.258619
106.510,117.074,0.159957
106.520,119.418,0.147740
106.530,118.172,0.146713
106.540,120.168,0.246643
106.550,120.972,0.410123
106.560,121.095,0.652047
106.570,120.229,0.685225
106.580,120.372,0.261466
106.590,183.836,0.316448
106.600,184.921,0.108636
106.610,405.120,0.330067
106.620,399.086,0.396307
106.630,397.749,0.299866
106.640,182.652,0.131584
106.650,183.183,0.209113
106.660,179.747,0.566612
106.670,178.729,0.307224
106.680,58.683,0.324746
106.690,180.509,0.169011
106.700,119.497,0.134969
106.710,119.601,0.126410
106.720,121.808,0.215059
106.730,398.466,0.282755
106.740,392.125,0.545078
106.750,193.831,0.375690
106.760,390.661,0.320236
106.770,410.257,0.261910
106.780,409.719,0.165580
106.790,159.784,0.136406
106.800,413.742,0.134265
106.810,180.941,0.228236
106.820,182.434,0.351880
106.830,173.066,0.348927
106.840,174.163,0.309242
106.850,175.488,0.317489
106.860,178.312,0.112692
106.870,193.924,0.082827
106.880,433.029,0.171795
106.890,32.307,0.137201
106.900,209.768,0.082362
106.910,201.466,0.061377
106.920,39.808,0.023750
106.930,1035.703,0.014787
106.940,32.209,0.022538
106.950,32.196,0.154971
106.960,35.338,0.106571
106.970,35.618,0.659438
106.980,35.321,0.582843
106.990,36.673,0.670580
107.000,36.580,0.872688
107.010,36.935,0.784867
107.020,37.813,0.694602
107.030,37.513,0.641515
107.040,37.546,0.677296
107.050,37.426,0.724406
107.060,37.138,0.766957
107.070,37.182,0.708550
107.080,36.981,0.821898
107.090,36.627,0.858902
107.100,36.619,0.873842
107.110,36.537,0.919782
107.120,36.387,0.876807
107.130,36.586,0.854694
107.140,36.482,0.916108
107.150,36.133,0.842524
107.160,36.345,0.906909
107.170,36.256,0.869696
107.180,36.433,0.881776
107.190,36.454,0.918953
107.200,36.162,0.849711
107.210,36.310,0.868112
107.220,36.425,0.919126
107.230,36.141,0.836563
107.240,36.335,0.895194
107.250,36.418,0.901401
107.260,36.218,0.840357
107.270,36.443,0.907185
107.280,36.232,0.836626
107.290,36.391,0.851873
107.300,36.430,0.902905
107.310,35.807,0.720200
107.320,36.037,0.834341
107.330,36.212,0.854166
107.340,36.164,0.827379
107.350,36.414,0.890378
107.360,36.491,0.900585
107.370,36.222,0.837639
107.380,36.457,0.912147
107.390,36.198,0.835534
107.400,36.272,0.881821
107.410,36.415,0.907136
107.420,36.060,0.819586
107.430,36.350,0.883660
107.440,36.449,0.913992
107.450,36.283,0.875533
107.460,36.454,0.911222
107.470,36.401,0.906521
107.480,36.331,0.882201
107.490,36.446,0.920384
107.500,36.126,0.824488
107.510,36.279,0.880726
107.520,36.517,0.929599
107.530,36.189,0.850272
107.540,36.419,0.883942
107.550,36.466,0.910188
107.560,36.202,0.859410
107.570,36.452,0.909220
107.580,36.215,0.855497
107.590,36.215,0.868258
107.600,36.407,0.921639
107.610,36.130,0.848509
107.620,36.354,0.868578
107.630,36.468,0.919705
107.640,36.147,0.831865
107.650,36.380,0.895394
107.660,36.456,0.917395
107.670,36.227,0.847604
107.680,36.502,0.910588
107.690,36.183,0.835039
107.700,36.255,0.873985
107.710,36.507,0.914992
107.720,36.183,0.847652
107.730,36.300,0.867869
107.740,36.408,0.898152
107.750,36.077,0.790878
107.760,36.150,0.854167
107.770,36.289,0.877662
107.780,36.111,0.818984
107.790,36.376,0.904501
107.800,36.068,0.797346
107.810,36.142,0.853645
107.820,36.407,0.901807
107.830,36.138,0.823675
107.840,36.361,0.855574
107.850,36.526,0.903573
107.860,36.324,0.869845
107.870,36.398,0.906212
107.880,36.346,0.894361
107.890,36.236,0.867230
107.900,36.430,0.907038
107.910,36.197,0.847700
107.920,36.341,0.860709
107.930,36.472,0.909728
107.940,36.196,0.832465
107.950,36.359,0.876698
107.960,36.459,0.902343
107.970,36.440,0.871667
107.980,36.608,0.901988
107.990,36.528,0.884013
108.000,36.336,0.881584
108.010,36.448,0.911318
108.020,36.131,0.810443
108.030,36.328,0.884795
108.040,36.420,0.904453
108.050,36.256,0.870807
108.060,36.493,0.893252
108.070,36.543,0.916092
108.080,36.542,0.928674
108.090,36.605,0.895912
108.100,36.429,0.896334
108.110,36.443,0.890267
108.120,36.553,0.892411
108.130,36.381,0.897397
108.140,36.596,0.877147
108.150,36.604,0.891595
108.160,36.516,0.919534
108.170,36.579,0.877056
108.180,36.508,0.891122
108.190,36.332,0.887236
108.200,36.485,0.866663
108.210,36.398,0.883155
108.220,36.387,0.888552
108.230,36.475,0.840613
108.240,36.386,0.882249
108.250,36.350,0.848476
108.260,36.327,0.851032
108.270,36.157,0.848433
108.280,36.241,0.846039
108.290,36.258,0.868742
108.300,36.247,0.867527
108.310,36.286,0.827959
108.320,36.403,0.864128
108.330,36.328,0.876454
108.340,36.391,0.842355
108.350,36.274,0.862640
108.360,36.322,0.861496
108.370,36.432,0.887274
108.380,36.344,0.893217
108.390,36.343,0.860362
108.400,36.399,0.901387
108.410,36.237,0.868530
108.420,36.224,0.810714
108.430,36.510,0.886103
108.440,36.418,0.887360
108.450,36.494,0.889322
108.460,36.353,0.897046
108.470,36.343,0.869694
108.480,36.495,0.897824
108.490,36.463,0.910838
108.500,36.408,0.876894
108.510,36.553,0.903308
108.520,36.353,0.887262
108.530,36.433,0.872679
108.540,36.448,0.907039
108.550,36.334,0.863089
108.560,36.468,0.905553
108.570,36.304,0.900752
108.580,36.259,0.861199
108.590,36.425,0.907809
108.600,36.323,0.890251
108.610,36.254,0.825466
108.620,36.447,0.893008
108.630,36.244,0.867429
108.640,36.303,0.849767
108.650,36.198,0.854245
108.660,36.074,0.794315
108.670,36.300,0.882395
108.680,36.201,0.865319
108.690,36.123,0.804264
108.700,36.211,0.863041
108.710,36.226,0.871881
108.720,36.298,0.819777
108.730,36.538,0.881945
108.740,36.424,0.883265
108.750,36.637,0.846056
108.760,36.573,0.893993
108.770,36.589,0.875339
108.780,36.544,0.880605
108.790,36.414,0.902764
108.800,36.328,0.842490
108.810,36.561,0.885906
108.820,36.531,0.881854
108.830,36.541,0.819140
108.840,36.434,0.885980
108.850,36.431,0.882709
108.860,36.585,0.891473
108.870,36.418,0.891840
108.880,36.284,0.858184
108.890,36.365,0.878981
108.900,36.418,0.895222
108.910,36.449,0.857533
108.920,36.575,0.883080
108.930,36.483,0.894271
108.940,36.688,0.849676
108.950,36.564,0.888931
108.960,36.495,0.867483
108.970,36.423,0.866084
108.980,36.412,0.889657
108.990,36.466,0.868358
109.000,36.321,0.866722
109.010,36.143,0.832919
109.020,36.028,0.713378
109.030,36.385,0.854432
109.040,36.424,0.885051
109.050,36.714,0.847960
109.060,36.589,0.889398
109.070,36.610,0.888134
109.080,36.566,0.857350
109.090,36.441,0.886270
109.100,36.596,0.875656
109.110,36.601,0.869787
109.120,36.587,0.889130
109.130,36.888,0.801182
109.140,36.671,0.878799
109.150,36.596,0.853118
109.160,36.591,0.853216
109.170,36.368,0.857963
109.180,36.542,0.850647
109.190,36.463,0.852811
109.200,36.284,0.827222
109.210,36.315,0.769926
109.220,36.412,0.827788
109.230,36.261,0.795174
109.240,36.783,0.777025
109.250,36.533,0.782306
109.260,36.569,0.730586
109.270,36.748,0.753092
109.280,36.554,0.816082
109.290,36.591,0.794751
109.300,36.740,0.842274
109.310,36.384,0.788726
109.320,36.730,0.750003
109.330,36.384,0.774649
109.340,36.388,0.736866
109.350,36.454,0.790341
109.360,36.144,0.811820
109.370,36.397,0.803227
109.380,36.440,0.845612
109.390,36.368,0.842229
109.400,36.442,0.822894
109.410,36.558,0.861623
109.420,36.457,0.833169
109.430,36.525,0.802126
109.440,36.369,0.843397
109.450,36.370,0.822027
109.460,36.520,0.801924
109.470,36.402,0.853530
109.480,36.356,0.833013
109.490,36.334,0.851163
109.500,36.144,0.818244
109.510,36.305,0.774515
109.520,36.236,0.758480
109.530,36.751,0.456458
109.540,43.078,0.133664
109.550,43.694,0.111746
109.560,774.887,0.057460
109.570,664.354,0.050384
109.580,949.132,0.021829
109.590,143.709,0.026020
109.600,35.978,0.292303
109.610,36.187,0.726386
109.620,36.071,0.504832
109.630,36.064,0.271363
109.640,32.629,0.086411
109.650,32.766,0.169550
109.660,32.911,0.177443
109.670,32.969,0.158104
109.680,198.428,0.505797
109.690,198.205,0.538536
109.700,201.457,0.318803
109.710,200.898,0.510850
109.720,200.247,0.430912
109.730,202.897,0.325919
109.740,205.709,0.322787
109.750,208.537,0.270284
109.760,208.798,0.161286
109.770,33.043,0.208616
109.780,33.301,0.692359
109.790,35.138,0.249027
109.800,36.493,0.083556
109.810,114.628,0.082523
109.820,113.639,0.198207
109.830,36.605,0.274116
109.840,36.578,0.758808
109.850,36.144,0.582125
109.860,216.974,0.032384
109.870,175.482,0.068555
109.880,225.967,0.285208
109.890,113.519,0.132812
109.900,37.110,0.143684
109.910,36.425,0.548513
109.920,260.488,0.107022
109.930,257.211,0.385653
109.940,228.755,0.424154
109.950,259.707,0.151160
109.960,256.911,0.289657
109.970,228.773,0.096254
109.980,36.717,0.083742
109.990,1972.496,0.028072
110.000,249.343,0.042752
110.010,242.877,0.103735
110.020,1027.837,0.014066
110.030,37.217,0.156078
110.040,36.975,0.662195
110.050,36.795,0.712542
110.060,36.626,0.606117
110.070,36.663,0.341662
110.080,36.707,0.414686
110.090,36.921,0.175766
110.100,36.797,0.498245
110.110,36.517,0.459251
110.120,35.981,0.597367
110.130,36.674,0.220824
110.140,37.385,0.086352
110.150,37.967,0.149922
110.160,149.654,0.222060
110.170,150.168,0.048157
110.180,253.520,0.170728
110.190,33.546,0.055302
110.200,33.633,0.058017
110.210,156.716,0.142192
110.220,158.036,0.153409
110.230,156.489,0.132566
110.240,155.344,0.213950
110.250,154.983,0.461320
110.260,156.355,0.642297
110.270,158.278,0.679731
110.280,159.423,0.600056
110.290,158.640,0.204205
110.300,157.427,0.208499
110.310,155.685,0.077878
110.320,38.200,0.099832
110.330,192.566,0.084768
110.340,193.112,0.264890
110.350,154.013,0.034915
110.360,35.128,0.306969
110.370,34.721,0.100316
110.380,167.343,0.060585
110.390,163.644,0.048194
110.400,272.262,0.030724
110.410,45.766,0.071304
110.420,45.753,0.297828
110.430,223.571,0.106116
110.440,221.335,0.064370
110.450,220.078,0.062798
110.460,155.229,0.099921
110.470,182.018,0.124958
110.480,175.059,0.193590
110.490,163.515,0.153926
110.500,178.675,0.035784
110.510,57.117,0.146730
110.520,57.072,0.435602
110.530,56.918,0.788454
110.540,57.193,0.872582
110.550,57.721,0.896911
110.560,58.083,0.898693
110.570,58.008,0.918392
110.580,57.962,0.936749
110.590,58.153,0.934013
110.600,58.070,0.925677
110.610,57.977,0.941203
110.620,57.934,0.945737
110.630,58.112,0.922027
110.640,58.142,0.933710
110.650,58.178,0.919856
110.660,58.114,0.931113
110.670,58.054,0.931506
110.680,58.258,0.928501
110.690,58.165,0.931860
110.700,58.104,0.930826
110.710,58.219,0.928446
110.720,58.334,0.919638
110.730,58.154,0.909881
110.740,57.966,0.932460
110.750,58.100,0.906356
110.760,58.162,0.914412
110.770,58.145,0.900966
110.780,58.156,0.902194
110.790,58.254,0.909109
110.800,58.133,0.905562
110.810,57.924,0.919687
110.820,57.994,0.924086
110.830,57.996,0.922626
110.840,58.140,0.909271
110.850,58.113,0.901878
110.860,58.018,0.925206
110.870,58.051,0.902572
110.880,57.907,0.908649
110.890,57.909,0.902322
110.900,58.113,0.876323
110.910,58.238,0.867304
110.920,58.165,0.864707
110.930,58.270,0.880886
110.940,58.269,0.880349
110.950,58.036,0.866239
110.960,57.964,0.893365
110.970,57.901,0.890057
110.980,57.954,0.907859
110.990,57.962,0.892778
111.000,57.954,0.859332
111.010,58.021,0.862256
111.020,58.099,0.853562
111.030,58.110,0.847951
111.040,58.021,0.882916
111.050,58.073,0.852735
111.060,57.966,0.884735
111.070,57.972,0.850041
111.080,58.018,0.852603
111.090,58.089,0.852990
111.100,58.143,0.829631
111.110,58.011,0.858699
111.120,57.902,0.858874
111.130,57.920,0.890976
111.140,57.978,0.878822
111.150,57.949,0.870866
111.160,57.907,0.880893
111.170,58.063,0.846717
111.180,58.030,0.879257
111.190,58.069,0.862700
111.200,58.088,0.872432
111.210,58.100,0.876848
111.220,58.354,0.857766
111.230,58.310,0.876159
111.240,58.389,0.829892
111.250,58.315,0.870378
111.260,58.278,0.868497
111.270,58.106,0.859373
111.280,57.807,0.797351
111.290,58.470,0.702378
111.300,58.013,0.711506
111.310,58.079,0.710436
111.320,58.213,0.771500
111.330,58.099,0.816996
111.340,58.205,0.798764
111.350,57.961,0.833622
111.360,58.219,0.801968
111.370,57.936,0.874965
111.380,57.812,0.851014
111.390,57.960,0.871194
111.400,57.961,0.865218
111.410,58.280,0.840037
111.420,58.078,0.873978
111.430,58.030,0.870943
111.440,58.027,0.892060
111.450,57.928,0.901568
111.460,57.916,0.898090
111.470,57.928,0.894831
111.480,57.933,0.886936
111.490,58.019,0.905080
111.500,58.145,0.894818
111.510,58.063,0.895759
111.520,57.949,0.912862
111.530,58.183,0.865857
111.540,58.160,0.891433
111.550,58.366,0.875076
111.560,58.372,0.872539
111.570,58.258,0.877788
111.580,58.099,0.860366
111.590,58.114,0.884896
111.600,58.106,0.881752
111.610,58.127,0.887940
111.620,58.138,0.890925
111.630,58.126,0.866747
111.640,58.137,0.874051
111.650,58.144,0.845644
111.660,58.159,0.900398
111.670,58.240,0.888360
111.680,58.241,0.872515
111.690,58.185,0.886264
111.700,57.976,0.883487
111.710,57.868,0.909185
111.720,57.931,0.884840
111.730,58.197,0.872471
111.740,58.367,0.885133
111.750,58.446,0.831375
111.760,58.287,0.860049
111.770,58.139,0.804058
111.780,58.081,0.871414
111.790,58.141,0.851371
111.800,58.074,0.853099
111.810,58.045,0.883590
111.820,58.223,0.852022
111.830,58.226,0.875907
111.840,58.241,0.833250
111.850,58.267,0.868232
111.860,58.129,0.860453
111.870,58.101,0.863093
111.880,58.143,0.863012
111.890,58.186,0.819595
111.900,58.136,0.856795
111.910,58.128,0.848321
111.920,58.348,0.842811
111.930,58.367,0.874599
111.940,58.520,0.836046
111.950,58.407,0.900290
111.960,58.236,0.877211
111.970,58.250,0.901703
111.980,58.231,0.912207
111.990,58.206,0.881205
112.000,58.173,0.905107
112.010,58.328,0.888749
112.020,58.408,0.917405
112.030,58.199,0.895352
112.040,58.214,0.897405
112.050,58.107,0.917758
112.060,58.131,0.905550
112.070,58.241,0.921065
112.080,58.343,0.926812
112.090,58.331,0.922871
112.100,58.219,0.923673
112.110,58.142,0.913585
112.120,58.030,0.935657
112.130,58.006,0.932078
112.140,58.162,0.927278
112.150,58.096,0.920961
112.160,58.299,0.923373
112.170,58.233,0.934648
112.180,58.098,0.913920
112.190,58.001,0.932245
112.200,57.885,0.926848
112.210,57.958,0.935810
112.220,57.981,0.922994
112.230,58.092,0.905827
112.240,58.198,0.923913
112.250,58.236,0.924437
112.260,58.335,0.930524
112.270,58.225,0.920867
112.280,58.276,0.916583
112.290,58.226,0.931722
112.300,58.202,0.909578
112.310,58.247,0.921018
112.320,58.345,0.924040
112.330,58.345,0.917283
112.340,58.257,0.919283
112.350,58.366,0.917687
112.360,58.426,0.916378
112.370,58.541,0.915608
112.380,58.450,0.919671
112.390,58.329,0.924908
112.400,58.316,0.918733
112.410,58.302,0.922769
112.420,58.322,0.909333
112.430,58.268,0.919355
112.440,58.275,0.919296
112.450,58.428,0.915306
112.460,58.432,0.928234
112.470,58.613,0.899943
112.480,58.408,0.925706
112.490,58.212,0.923287
112.500,58.276,0.921982
112.510,58.328,0.913108
112.520,58.219,0.913387
112.530,58.162,0.922814
112.540,58.096,0.900786
112.550,58.100,0.894501
112.560,57.927,0.883734
112.570,57.745,0.794433
112.580,57.819,0.834000
112.590,58.530,0.767191
112.600,58.926,0.669215
112.610,58.493,0.839733
112.620,57.869,0.824660
112.630,57.771,0.853596
112.640,58.047,0.740253
112.650,58.290,0.727634
112.660,58.443,0.648233
112.670,57.939,0.734851
112.680,57.954,0.709205
112.690,57.978,0.782413
112.700,57.986,0.882125
112.710,58.238,0.826040
112.720,58.228,0.833810
112.730,58.314,0.777817
112.740,58.158,0.762022
112.750,57.961,0.775702
112.760,58.289,0.740460
112.770,57.875,0.767276
112.780,57.909,0.717029
112.790,57.904,0.708627
112.800,57.926,0.659665
112.810,58.026,0.692721
112.820,57.785,0.761399
112.830,57.866,0.766371
112.840,57.726,0.836432
112.850,57.750,0.800546
112.860,57.781,0.857988
112.870,57.855,0.882970
112.880,58.030,0.867967
112.890,57.896,0.902759
112.900,58.013,0.880850
112.910,57.888,0.905637
112.920,57.942,0.890196
112.930,58.032,0.886501
112.940,58.035,0.910249
112.950,58.082,0.881384
112.960,57.948,0.900727
112.970,58.019,0.850956
112.980,58.028,0.884726
112.990,57.992,0.894723
113.000,58.305,0.856639
113.010,58.109,0.844067
113.020,58.082,0.756112
113.030,57.707,0.668581
113.040,58.421,0.617012
113.050,58.591,0.676783
113.060,58.052,0.929651
113.070,57.863,0.925682
113.080,57.717,0.929098
113.090,57.892,0.919667
113.100,58.040,0.929395
113.110,58.097,0.924991
113.120,58.255,0.924296
113.130,58.130,0.929261
113.140,58.109,0.920448
113.150,58.042,0.935021
113.160,58.040,0.929023
113.170,58.131,0.917346
113.180,58.063,0.941797
113.190,58.059,0.928519
113.200,57.935,0.943775
113.210,57.819,0.937036
113.220,57.899,0.946301
113.230,57.902,0.943129
113.240,57.917,0.935942
113.250,57.901,0.943676
113.260,58.079,0.927998
113.270,58.250,0.935884
113.280,58.199,0.925386
113.290,58.211,0.919718
113.300,58.127,0.932473
113.310,58.153,0.917958
113.320,58.074,0.931281
113.330,58.053,0.929003
113.340,58.142,0.933771
113.350,58.213,0.936784
113.360,58.251,0.933740
113.370,58.108,0.932477
113.380,58.093,0.931552
113.390,58.042,0.933108
113.400,58.100,0.928065
113.410,58.204,0.928450
113.420,58.229,0.944832
113.430,58.145,0.927122
113.440,57.950,0.936513
113.450,57.697,0.921036
113.460,57.638,0.907734
113.470,57.638,0.904325
113.480,57.782,0.873185
113.490,58.052,0.815874
113.500,58.348,0.785076
113.510,58.424,0.789996
113.520,58.172,0.840829
113.530,57.680,0.834751
113.540,57.644,0.892102
113.550,57.796,0.898871
113.560,57.788,0.898289
113.570,57.490,0.883125
113.580,57.821,0.890343
113.590,58.038,0.855249
113.600,58.404,0.769092
113.610,58.515,0.671552
113.620,59.403,0.240824
113.630,59.535,0.246307
113.640,59.196,0.523405
113.650,58.102,0.761838
113.660,57.917,0.828644
113.670,58.108,0.846893
113.680,57.806,0.845660
113.690,57.265,0.848072
113.700,57.417,0.848701
113.710,57.474,0.833790
113.720,57.410,0.826353
113.730,57.179,0.835331
113.740,56.740,0.793581
113.750,56.160,0.712571
113.760,55.884,0.615307
113.770,57.230,0.348476
113.780,55.751,0.423822
113.790,55.667,0.383307
113.800,55.715,0.504884
113.810,56.996,0.419333
113.820,57.111,0.501749
113.830,58.983,0.324399
113.840,60.002,0.455366
113.850,60.081,0.589912
113.860,60.014,0.628767
113.870,59.866,0.728008
113.880,59.424,0.682319
113.890,58.139,0.726339
113.900,57.181,0.754870
113.910,57.062,0.745037
113.920,56.530,0.656355
113.930,55.982,0.548436
113.940,54.949,0.211888
113.950,54.900,0.092654
113.960,49.074,0.040722
113.970,48.131,0.067817
113.980,51.394,0.019559
113.990,48.232,0.062698
114.000,47.587,0.249263
114.010,47.413,0.648261
114.020,47.800,0.643411
114.030,48.513,0.693412
114.040,49.128,0.867545
114.050,49.301,0.859661
114.060,49.322,0.886678
114.070,49.370,0.863600
114.080,49.169,0.902571
114.090,49.367,0.868745
114.100,49.309,0.914721
114.110,49.381,0.882020
114.120,49.255,0.905120
114.130,49.105,0.875598
114.140,48.893,0.852360
114.150,48.967,0.841360
114.160,48.868,0.824770
114.170,49.025,0.821722
114.180,48.917,0.819337
114.190,49.048,0.802170
114.200,49.015,0.854728
114.210,48.980,0.790930
114.220,49.081,0.875133
114.230,48.944,0.830217
114.240,48.929,0.880406
114.250,48.838,0.790949
114.260,48.846,0.835835
114.270,48.944,0.805434
114.280,48.867,0.812088
114.290,48.971,0.805371
114.300,48.939,0.822802
114.310,48.910,0.794422
114.320,48.705,0.780599
114.330,48.898,0.798304
114.340,49.005,0.842358
114.350,49.059,0.859310
114.360,48.957,0.821980
114.370,48.941,0.836707
114.380,48.826,0.787385
114.390,48.872,0.806707
114.400,48.903,0.800939
114.410,48.976,0.833596
114.420,49.026,0.817543
114.430,48.915,0.811196
114.440,49.008,0.783711
114.450,48.992,0.807780
114.460,49.153,0.799036
114.470,48.901,0.779004
114.480,49.131,0.821323
114.490,48.778,0.746049
114.500,49.087,0.759885
114.510,48.911,0.723285
114.520,49.247,0.762386
114.530,49.055,0.757262
114.540,49.172,0.788778
114.550,48.925,0.742675
114.560,49.100,0.777938
114.570,49.095,0.782512
114.580,49.276,0.834748
114.590,49.117,0.833587
114.600,49.207,0.848548
114.610,49.090,0.826728
114.620,49.002,0.825959
114.630,48.982,0.822537
114.640,49.053,0.841170
114.650,49.193,0.854102
114.660,49.152,0.841417
114.670,49.188,0.841957
114.680,49.229,0.813425
114.690,49.214,0.820755
114.700,49.345,0.806539
114.710,49.306,0.814661
114.720,49.372,0.807568
114.730,49.442,0.785459
114.740,49.171,0.704089
114.750,48.922,0.569529
114.760,48.368,0.330305
114.770,48.580,0.371332
114.780,48.891,0.254817
114.790,49.081,0.823536
114.800,49.012,0.815092
114.810,49.141,0.863422
114.820,48.746,0.801927
114.830,48.781,0.813679
114.840,49.192,0.863162
114.850,49.558,0.849243
114.860,49.553,0.878572
114.870,49.317,0.908545
114.880,49.193,0.913328
114.890,49.241,0.892079
114.900,49.414,0.910918
114.910,49.341,0.885468
114.920,49.217,0.921303
114.930,49.081,0.882864
114.940,49.306,0.899753
114.950,49.355,0.846543
114.960,49.231,0.866018
114.970,49.180,0.777144
114.980,49.314,0.840777
114.990,49.308,0.746207
115.000,49.159,0.815471
115.010,49.143,0.749594
115.020,49.033,0.788575
115.030,49.251,0.829218
115.040,49.231,0.817263
115.050,49.326,0.807546
115.060,49.161,0.728411
115.070,49.138,0.735912
115.080,49.111,0.646464
115.090,49.443,0.720124
115.100,49.173,0.720699
115.110,49.325,0.868137
115.120,49.240,0.894847
115.130,49.240,0.841293
115.140,49.102,0.843521
115.150,49.038,0.775611
115.160,48.763,0.784942
115.170,48.597,0.688859
115.180,48.530,0.667015
115.190,48.724,0.703053
115.200,48.972,0.647092
115.210,49.044,0.802128
115.220,49.054,0.738283
115.230,49.396,0.729018
115.240,49.498,0.603805
115.250,49.342,0.501221
115.260,48.966,0.419952
115.270,49.588,0.314710
115.280,49.804,0.610004
115.290,49.518,0.614151
115.300,49.475,0.558272
115.310,49.364,0.658674
115.320,49.220,0.716880
115.330,49.159,0.786823
115.340,49.008,0.748847
115.350,49.113,0.812343
115.360,49.317,0.816150
115.370,49.291,0.835712
115.380,49.297,0.791395
115.390,49.507,0.776068
115.400,49.501,0.715497
115.410,49.631,0.678397
115.420,49.597,0.669872
115.430,49.458,0.734860
115.440,49.429,0.664186
115.450,49.323,0.731962
115.460,49.006,0.752398
115.470,48.977,0.802402
115.480,49.076,0.786288
115.490,49.169,0.851422
115.500,49.238,0.810747
115.510,49.349,0.829042
115.520,49.238,0.813334
115.530,49.168,0.816707
115.540,49.185,0.805093
115.550,49.316,0.802507
115.560,49.420,0.797282
115.570,49.529,0.742619
115.580,49.375,0.831295
115.590,49.238,0.795309
115.600,49.152,0.851241
115.610,49.119,0.773915
115.620,49.158,0.848426
115.630,49.173,0.812930
115.640,49.201,0.822124
115.650,49.115,0.801198
115.660,49.045,0.840038
115.670,48.990,0.876983
115.680,49.352,0.877873
115.690,49.438,0.902778
115.700,49.574,0.904396
115.710,49.454,0.910474
115.720,49.551,0.907425
115.730,49.374,0.920449
115.740,49.233,0.915685
115.750,49.192,0.925862
115.760,49.321,0.914777
115.770,49.510,0.903239
115.780,49.537,0.905154
115.790,49.515,0.900947
115.800,49.264,0.910933
115.810,49.315,0.922769
115.820,49.197,0.901684
115.830,49.353,0.918296
115.840,49.294,0.892590
115.850,49.475,0.908016
115.860,49.578,0.903056
115.870,49.790,0.906975
115.880,49.673,0.896891
115.890,49.481,0.896315
115.900,49.328,0.898654
115.910,49.346,0.903154
115.920,49.039,0.867450
115.930,48.733,0.774001
115.940,47.738,0.492584
115.950,47.563,0.523573
115.960,47.611,0.436100
115.970,48.378,0.506919
115.980,49.221,0.597762
115.990,49.846,0.548781
116.000,50.607,0.723725
116.010,50.690,0.708060
116.020,49.749,0.808544
116.030,49.830,0.814467
116.040,49.302,0.846911
116.050,49.494,0.827944
116.060,49.039,0.861438
116.070,49.036,0.863308
116.080,49.325,0.842052
116.090,49.483,0.723251
116.100,49.347,0.755974
116.110,49.184,0.661140
116.120,48.676,0.672912
116.130,48.671,0.681176
116.140,48.987,0.703159
116.150,49.174,0.760187
116.160,49.126,0.774841
116.170,49.360,0.789498
116.180,49.484,0.799801
116.190,49.483,0.789548
116.200,49.485,0.784786
116.210,49.346,0.779478
116.220,49.398,0.748223
116.230,49.291,0.769853
116.240,49.196,0.749402
116.250,49.016,0.748230
116.260,49.007,0.742342
116.270,48.962,0.735472
116.280,49.018,0.744269
116.290,48.900,0.736786
116.300,49.091,0.765200
116.310,49.019,0.771922
116.320,49.223,0.788522
116.330,48.933,0.782293
116.340,49.133,0.812347
116.350,48.891,0.779635
116.360,49.020,0.800085
116.370,48.710,0.739278
116.380,48.993,0.776641
116.390,48.607,0.730446
116.400,49.066,0.798765
116.410,48.712,0.754286
116.420,49.053,0.776891
116.430,48.821,0.762226
116.440,48.870,0.775026
116.450,48.611,0.765242
116.460,48.711,0.736613
116.470,48.401,0.687398
116.480,48.840,0.668518
116.490,49.228,0.602875
116.500,49.487,0.164847
116.510,54.121,0.162853
116.520,49.071,0.115584
116.530,48.976,0.319346
116.540,49.240,0.800208
116.550,48.859,0.824422
116.560,48.616,0.771487
116.570,48.793,0.798265
116.580,48.817,0.784685
116.590,49.057,0.846276
116.600,49.046,0.760977
116.610,49.060,0.833284
116.620,48.826,0.763069
116.630,48.994,0.849585
116.640,49.032,0.819821
116.650,48.930,0.843847
116.660,48.799,0.805180
116.670,48.735,0.795220
116.680,48.931,0.815582
116.690,48.866,0.826369
116.700,48.922,0.809545
116.710,48.797,0.747616
116.720,48.621,0.696178
116.730,48.704,0.695739
116.740,48.687,0.654152
116.750,48.973,0.710464
116.760,48.595,0.587191
116.770,48.969,0.629599
116.780,48.607,0.557558
116.790,48.544,0.566419
116.800,48.283,0.511612
116.810,48.613,0.619578
116.820,48.222,0.499467
116.830,48.504,0.571915
116.840,47.902,0.451873
116.850,48.324,0.460297
116.860,48.266,0.519087
116.870,48.664,0.627873
116.880,47.921,0.557222
116.890,48.472,0.623721
116.900,48.443,0.636998
116.910,49.228,0.801666
116.920,49.168,0.723950
116.930,49.165,0.707139
116.940,48.485,0.560947
116.950,49.032,0.695879
116.960,48.903,0.668339
116.970,49.294,0.815935
116.980,48.929,0.778866
116.990,49.063,0.832964
117.000,48.529,0.716520
117.010,48.946,0.788206
117.020,48.411,0.676383
