time,frequency,confidence
103.800,294.349,0.975041
103.810,294.450,0.976821
103.820,293.873,0.956655
103.830,291.364,0.843965
103.840,284.243,0.642668
103.850,277.116,0.807714
103.860,273.096,0.867878
103.870,268.962,0.906975
103.880,267.549,0.746682
103.890,269.348,0.524440
103.900,324.960,0.191798
103.910,363.327,0.239659
103.920,351.670,0.387184
103.930,386.110,0.628011
103.940,392.895,0.903707
103.950,397.015,0.943634
103.960,400.470,0.903234
103.970,404.100,0.936359
103.980,407.873,0.951234
103.990,411.010,0.873126
104.000,417.022,0.659675
104.010,429.963,0.643006
104.020,438.645,0.848168
104.030,442.164,0.897790
104.040,441.967,0.921010
104.050,439.496,0.827439
104.060,432.892,0.476629
104.070,420.459,0.513665
104.080,416.136,0.609504
104.090,404.108,0.600745
104.100,398.508,0.291216
104.110,440.128,0.319201
104.120,439.841,0.538786
104.130,438.903,0.670591
104.140,439.419,0.642552
104.150,439.485,0.563962
104.160,882.741,0.648034
104.170,882.929,0.648955
104.180,881.419,0.629524
104.190,879.809,0.423942
104.200,404.270,0.159621
104.210,402.594,0.322555
104.220,405.790,0.240224
104.230,435.912,0.278473
104.240,294.866,0.264372
104.250,295.908,0.321016
104.260,437.733,0.413642
104.270,436.604,0.521074
104.280,433.458,0.358680
104.290,409.004,0.391411
104.300,411.222,0.519127
104.310,413.586,0.476256
104.320,427.133,0.230932
104.330,432.640,0.563846
104.340,436.320,0.718545
104.350,435.073,0.813482
104.360,439.821,0.766628
104.370,442.981,0.801731
104.380,446.682,0.884310
104.390,447.374,0.934263
104.400,446.162,0.954038
104.410,444.133,0.913633
104.420,442.104,0.959376
104.430,440.645,0.948604
104.440,438.433,0.922255
104.450,435.903,0.942905
104.460,434.528,0.925332
104.470,432.471,0.939589
104.480,430.113,0.930719
104.490,428.240,0.908070
104.500,425.178,0.823548
104.510,413.095,0.783385
104.520,400.358,0.700798
104.530,387.285,0.664933
104.540,378.933,0.527362
104.550,349.390,0.562734
104.560,337.465,0.813431
104.570,331.571,0.915542
104.580,328.273,0.901299
104.590,327.489,0.802306
104.600,324.730,0.295623
104.610,438.300,0.652264
104.620,438.553,0.711696
104.630,438.209,0.636559
104.640,437.527,0.563164
104.650,436.356,0.584987
104.660,438.762,0.623031
104.670,441.692,0.684204
104.680,441.770,0.796986
104.690,442.850,0.807821
104.700,439.529,0.807101
104.710,437.044,0.773265
104.720,437.706,0.692526
104.730,438.343,0.639817
104.740,439.350,0.700967
104.750,239.664,0.350046
104.760,251.960,0.524029
104.770,264.883,0.444000
104.780,271.995,0.632810
104.790,276.109,0.702467
104.800,282.868,0.610662
104.810,292.299,0.849535
104.820,295.000,0.952860
104.830,294.743,0.964275
104.840,292.635,0.930441
104.850,292.049,0.953217
104.860,292.374,0.950755
104.870,292.924,0.931926
104.880,293.315,0.944062
104.890,293.997,0.964209
104.900,294.487,0.973274
104.910,294.280,0.969769
104.920,293.797,0.959256
104.930,292.941,0.925833
104.940,291.360,0.947279
104.950,288.962,0.895369
104.960,283.297,0.853941
104.970,275.427,0.895161
104.980,270.730,0.872309
104.990,263.832,0.846626
105.000,259.665,0.951320
105.010,258.417,0.953064
105.020,257.942,0.959432
105.030,258.058,0.946962
105.040,259.339,0.961889
105.050,260.872,0.934185
105.060,262.043,0.962758
105.070,262.626,0.964677
105.080,262.403,0.958522
105.090,261.894,0.956379
105.100,261.212,0.946445
105.110,260.666,0.937518
105.120,260.206,0.950670
105.130,260.056,0.952947
105.140,260.325,0.946872
105.150,260.141,0.947764
105.160,260.318,0.941601
105.170,260.461,0.939673
105.180,260.324,0.945616
105.190,260.586,0.942782
105.200,260.897,0.938025
105.210,261.974,0.949890
105.220,263.829,0.878636
105.230,267.100,0.861176
105.240,269.213,0.902476
105.250,268.561,0.921704
105.260,265.571,0.944641
105.270,262.950,0.944038
105.280,262.019,0.960950
105.290,261.872,0.960541
105.300,261.789,0.959927
105.310,262.035,0.965987
105.320,261.942,0.962675
105.330,261.745,0.965288
105.340,261.795,0.958143
105.350,262.764,0.939639
105.360,265.143,0.928605
105.370,266.552,0.947899
105.380,266.090,0.960379
105.390,264.793,0.953185
105.400,263.136,0.940290
105.410,260.955,0.917416
105.420,258.047,0.901889
105.430,256.023,0.932727
105.440,256.767,0.893671
105.450,259.961,0.850219
105.460,264.239,0.841976
105.470,267.220,0.891814
105.480,268.736,0.959637
105.490,269.223,0.971575
105.500,267.918,0.967880
105.510,265.600,0.964493
105.520,263.003,0.954403
105.530,261.729,0.960008
105.540,260.542,0.914156
105.550,258.277,0.806931
105.560,251.914,0.757260
105.570,248.044,0.748070
105.580,243.446,0.559313
105.590,236.286,0.504658
105.600,235.478,0.549147
105.610,232.142,0.300557
105.620,220.635,0.386971
105.630,219.271,0.664528
105.640,220.059,0.808823
105.650,222.351,0.759047
105.660,227.237,0.747074
105.670,235.303,0.605120
105.680,243.601,0.674952
105.690,251.027,0.736745
105.700,257.250,0.857384
105.710,260.542,0.859506
105.720,262.113,0.874281
105.730,262.124,0.888996
105.740,261.729,0.861862
105.750,261.975,0.880415
105.760,262.238,0.883336
105.770,263.501,0.843651
105.780,265.724,0.854816
105.790,269.705,0.614962
105.800,279.503,0.503709
105.810,287.787,0.805337
105.820,292.386,0.896346
105.830,294.377,0.943181
105.840,294.456,0.952634
105.850,294.126,0.965504
105.860,293.692,0.957983
105.870,293.382,0.954569
105.880,293.055,0.942137
105.890,292.307,0.945538
105.900,291.879,0.947024
105.910,292.395,0.915038
105.920,293.075,0.904300
105.930,292.757,0.813222
105.940,290.673,0.559773
105.950,275.518,0.479969
105.960,271.139,0.745246
105.970,268.593,0.832332
105.980,266.088,0.701102
105.990,260.098,0.501662
106.000,251.411,0.635871
106.010,247.928,0.756067
106.020,244.729,0.746984
106.030,239.821,0.740378
106.040,238.053,0.783009
106.050,237.426,0.802349
106.060,239.290,0.799554
106.070,242.760,0.769595
106.080,245.185,0.648890
106.090,254.218,0.363975
106.100,300.123,0.515518
106.110,299.847,0.806594
106.120,298.931,0.892619
106.130,299.689,0.905521
106.140,300.298,0.897703
106.150,298.353,0.902955
106.160,294.047,0.876051
106.170,292.097,0.926946
106.180,291.755,0.924544
106.190,290.329,0.875818
106.200,288.332,0.905209
106.210,286.668,0.919319
106.220,286.581,0.942198
106.230,288.016,0.958175
106.240,291.071,0.939324
106.250,293.971,0.950499
106.260,295.703,0.955286
106.270,297.090,0.930842
106.280,298.365,0.951622
106.290,298.805,0.953848
106.300,297.428,0.940586
106.310,293.229,0.854029
106.320,286.674,0.915762
106.330,284.423,0.972462
106.340,284.725,0.967029
106.350,286.704,0.955023
106.360,288.353,0.961713
106.370,291.004,0.926320
106.380,295.282,0.944493
106.390,297.698,0.941429
106.400,299.020,0.947711
106.410,299.884,0.931911
106.420,299.976,0.930195
106.430,299.651,0.939782
106.440,299.096,0.943605
106.450,297.176,0.917752
106.460,294.040,0.877284
106.470,290.746,0.871676
106.480,287.720,0.923686
106.490,286.822,0.936829
106.500,288.427,0.945033
106.510,291.436,0.930708
106.520,294.507,0.942865
106.530,295.952,0.899271
106.540,296.366,0.835664
106.550,296.402,0.805065
106.560,296.067,0.728053
106.570,295.883,0.584616
106.580,589.846,0.555928
106.590,293.481,0.685375
106.600,291.656,0.751231
106.610,289.066,0.759218
106.620,288.656,0.871307
106.630,290.399,0.877010
106.640,293.857,0.874420
106.650,295.739,0.834950
106.660,296.774,0.828972
106.670,296.656,0.883397
106.680,296.666,0.907043
106.690,296.737,0.918976
106.700,295.920,0.942579
106.710,295.789,0.954998
106.720,295.723,0.961504
106.730,293.711,0.941834
106.740,290.923,0.949474
106.750,287.964,0.939007
106.760,285.577,0.949324
106.770,285.731,0.914352
106.780,289.207,0.870949
106.790,294.205,0.845881
106.800,299.808,0.787061
106.810,311.760,0.706114
106.820,317.745,0.743943
106.830,320.725,0.400301
106.840,334.173,0.178971
106.850,410.623,0.509728
106.860,410.655,0.912482
106.870,412.670,0.929669
106.880,416.246,0.869149
106.890,420.557,0.785352
106.900,429.793,0.640994
106.910,436.928,0.618820
106.920,444.645,0.338186
106.930,502.319,0.436775
106.940,503.240,0.548251
106.950,498.885,0.390964
106.960,491.661,0.194679
106.970,557.695,0.248563
106.980,394.187,0.123289
106.990,398.757,0.215702
107.000,528.223,0.114114
107.010,351.041,0.117782
107.020,529.552,0.139517
107.030,590.591,0.150645
107.040,530.196,0.096154
107.050,532.191,0.068348
107.060,446.817,0.071541
107.070,446.157,0.061089
107.080,531.642,0.088790
107.090,532.030,0.150355
107.100,413.064,0.172053
107.110,418.476,0.127762
107.120,525.622,0.134492
107.130,439.563,0.137113
107.140,441.211,0.147162
107.150,443.814,0.176825
107.160,441.383,0.256942
107.170,298.331,0.234225
107.180,442.816,0.228974
107.190,431.708,0.254291
107.200,429.909,0.495498
107.210,432.011,0.657543
107.220,433.288,0.799972
107.230,433.742,0.763527
107.240,434.842,0.745109
107.250,435.823,0.606693
107.260,296.225,0.371908
107.270,298.895,0.310335
107.280,301.933,0.363509
107.290,302.398,0.216505
107.300,408.069,0.259795
107.310,408.356,0.478769
107.320,409.219,0.597282
107.330,408.980,0.581405
107.340,409.157,0.619319
107.350,412.100,0.657131
107.360,416.668,0.518781
107.370,428.716,0.356832
107.380,437.108,0.409156
107.390,491.047,0.382412
107.400,498.399,0.184826
107.410,256.715,0.453629
107.420,553.557,0.244706
107.430,562.627,0.738894
107.440,565.484,0.813913
107.450,568.412,0.847815
107.460,567.219,0.840252
107.470,565.815,0.837574
107.480,564.700,0.733842
107.490,570.951,0.573199
107.500,576.335,0.672602
107.510,573.267,0.833305
107.520,571.335,0.927247
107.530,569.927,0.942815
107.540,571.231,0.928214
107.550,573.579,0.936105
107.560,575.883,0.944327
107.570,578.119,0.927100
107.580,581.471,0.943131
107.590,583.282,0.907763
107.600,583.933,0.862295
107.610,581.613,0.828104
107.620,580.878,0.755133
107.630,580.629,0.712938
107.640,578.211,0.553786
107.650,575.432,0.437649
107.660,565.279,0.649055
107.670,565.467,0.879968
107.680,565.199,0.876618
107.690,565.208,0.745701
107.700,576.456,0.344521
107.710,391.021,0.527985
107.720,398.697,0.718811
107.730,404.383,0.534385
107.740,411.972,0.522829
107.750,414.251,0.543041
107.760,138.821,0.502628
107.770,417.162,0.568755
107.780,139.769,0.407718
107.790,423.497,0.208948
107.800,431.999,0.209096
107.810,389.130,0.129705
107.820,393.977,0.359425
107.830,397.026,0.306883
107.840,411.928,0.354504
107.850,417.511,0.388184
107.860,414.336,0.341274
107.870,413.066,0.504745
107.880,412.445,0.419584
107.890,414.660,0.421193
107.900,421.673,0.137015
107.910,336.055,0.134873
107.920,334.723,0.121202
107.930,426.720,0.301167
107.940,425.460,0.390422
107.950,426.638,0.406302
107.960,426.494,0.387167
107.970,428.688,0.361629
107.980,413.970,0.308510
107.990,413.776,0.374266
108.000,462.893,0.326653
108.010,461.427,0.444442
108.020,460.836,0.485817
108.030,455.677,0.421244
108.040,453.795,0.363973
108.050,437.976,0.285986
108.060,441.911,0.308928
108.070,433.238,0.313361
108.080,438.541,0.316072
108.090,439.838,0.514103
108.100,440.406,0.403651
108.110,421.101,0.284994
108.120,417.231,0.639880
108.130,415.453,0.444600
108.140,193.889,0.180179
108.150,409.839,0.343894
108.160,414.755,0.421413
108.170,415.081,0.423120
108.180,184.740,0.307370
108.190,184.569,0.371116
108.200,185.734,0.462545
108.210,188.675,0.475669
108.220,188.725,0.523169
108.230,188.142,0.370320
108.240,567.575,0.349752
108.250,565.164,0.354833
108.260,552.627,0.278389
108.270,502.401,0.380209
108.280,512.314,0.355236
108.290,443.577,0.333052
108.300,446.982,0.511387
108.310,447.432,0.486043
108.320,544.981,0.469408
108.330,534.112,0.354158
108.340,398.710,0.348042
108.350,260.219,0.395669
108.360,134.235,0.378951
108.370,140.057,0.329422
108.380,138.440,0.292899
108.390,138.539,0.278524
108.400,140.119,0.203326
108.410,141.524,0.266541
108.420,142.251,0.169017
108.430,143.544,0.458939
108.440,142.913,0.253853
108.450,55.844,0.029908
108.460,83.683,0.059427
108.470,264.343,0.320395
108.480,562.837,0.358539
108.490,568.552,0.739298
108.500,568.310,0.770335
108.510,565.883,0.567408
108.520,576.569,0.420910
108.530,580.186,0.352005
108.540,580.282,0.269758
108.550,584.373,0.324865
108.560,585.134,0.314144
108.570,51.576,0.281841
108.580,585.101,0.232266
108.590,131.782,0.372814
108.600,138.238,0.341040
108.610,139.360,0.467042
108.620,139.530,0.536666
108.630,140.097,0.543022
108.640,141.987,0.519422
108.650,147.451,0.274299
108.660,154.662,0.221547
108.670,156.733,0.341721
108.680,156.518,0.233059
108.690,61.545,0.204808
108.700,54.550,0.272807
108.710,154.936,0.081703
108.720,64.795,0.342085
108.730,266.775,0.309305
108.740,268.131,0.421413
108.750,271.434,0.443748
108.760,304.089,0.309825
108.770,304.782,0.490055
108.780,309.223,0.520360
108.790,327.346,0.321935
108.800,266.755,0.221993
108.810,266.268,0.153993
108.820,586.100,0.216203
108.830,268.642,0.293970
108.840,268.970,0.327576
108.850,266.202,0.221972
108.860,261.348,0.212240
108.870,259.531,0.137181
108.880,48.004,0.088273
108.890,229.168,0.167303
108.900,229.298,0.202384
108.910,33.821,0.119675
108.920,33.546,0.165335
108.930,316.979,0.341359
108.940,317.484,0.576326
108.950,318.768,0.562773
108.960,317.038,0.583131
108.970,318.559,0.308439
108.980,94.091,0.365626
108.990,1558.955,0.166377
109.000,1569.947,0.251008
109.010,1563.777,0.345280
109.020,1567.550,0.611426
109.030,1573.171,0.547804
109.040,298.298,0.387989
109.050,591.110,0.362054
109.060,589.082,0.223935
109.070,322.927,0.279481
109.080,325.722,0.201126
109.090,295.312,0.317072
109.100,296.356,0.267908
109.110,263.823,0.267267
109.120,266.362,0.279719
109.130,263.818,0.247864
109.140,290.042,0.223201
109.150,279.121,0.272441
109.160,276.532,0.308527
109.170,269.935,0.578728
109.180,268.593,0.572669
109.190,267.082,0.368004
109.200,257.608,0.237520
109.210,259.248,0.209125
109.220,157.666,0.134108
109.230,155.494,0.243534
109.240,155.035,0.133233
109.250,151.393,0.044226
109.260,256.248,0.117917
109.270,257.880,0.191683
109.280,259.352,0.229279
109.290,201.381,0.109470
109.300,33.046,0.135769
109.310,99.116,0.070314
109.320,259.704,0.281607
109.330,260.957,0.490408
109.340,260.991,0.632329
109.350,261.710,0.535402
109.360,271.457,0.276941
109.370,137.391,0.257650
109.380,34.267,0.287077
109.390,204.381,0.197896
109.400,202.095,0.109940
109.410,197.939,0.083003
109.420,32.949,0.160015
109.430,32.948,0.227784
109.440,33.087,0.352953
109.450,65.940,0.216119
109.460,36.304,0.079227
109.470,36.413,0.109249
109.480,779.905,0.086578
109.490,37.333,0.115079
109.500,258.519,0.278443
109.510,334.694,0.377921
109.520,336.276,0.243650
109.530,55.159,0.401466
109.540,54.406,0.530657
109.550,54.333,0.250389
109.560,201.949,0.276089
109.570,39.875,0.226612
109.580,201.729,0.166659
109.590,212.424,0.418572
109.600,208.454,0.655260
109.610,207.913,0.651215
109.620,205.001,0.370043
109.630,195.792,0.303899
109.640,194.177,0.443887
109.650,195.398,0.522147
109.660,194.861,0.402744
109.670,195.167,0.344275
109.680,195.999,0.231524
109.690,203.117,0.163251
109.700,204.820,0.150207
109.710,194.072,0.194905
109.720,196.251,0.451869
109.730,198.866,0.526456
109.740,199.926,0.577697
109.750,195.811,0.610469
109.760,194.049,0.240107
109.770,33.404,0.138333
109.780,33.379,0.349292
109.790,319.488,0.089377
109.800,323.587,0.387248
109.810,334.393,0.418280
109.820,335.831,0.506763
109.830,331.102,0.426384
109.840,329.873,0.320486
109.850,357.737,0.262878
109.860,353.787,0.455881
109.870,343.935,0.345507
109.880,323.139,0.363991
109.890,319.821,0.523385
109.900,314.390,0.732005
109.910,312.287,0.694058
109.920,308.148,0.602010
109.930,308.183,0.518147
109.940,308.781,0.697239
109.950,311.352,0.561747
109.960,263.897,0.326864
109.970,260.019,0.549188
109.980,257.502,0.450344
109.990,255.452,0.564444
110.000,257.057,0.188088
110.010,32.881,0.072489
110.020,32.707,0.086419
110.030,32.595,0.150433
110.040,320.341,0.201944
110.050,318.813,0.574852
110.060,319.927,0.601714
110.070,320.019,0.700426
110.080,320.561,0.403681
110.090,312.170,0.294526
110.100,309.080,0.435933
110.110,301.170,0.440779
110.120,299.588,0.488288
110.130,301.174,0.458966
110.140,299.398,0.545788
110.150,296.978,0.627590
110.160,298.003,0.412261
110.170,156.309,0.139699
110.180,163.063,0.297265
110.190,160.499,0.333106
110.200,159.658,0.327986
110.210,159.710,0.109731
110.220,157.206,0.061327
110.230,1152.848,0.047437
110.240,1662.627,0.070762
110.250,1653.003,0.086407
110.260,349.990,0.066887
110.270,344.177,0.232260
110.280,341.065,0.297779
110.290,331.034,0.109557
110.300,393.325,0.070005
110.310,388.952,0.162441
110.320,389.395,0.229222
110.330,388.896,0.245724
110.340,389.243,0.106149
110.350,389.426,0.154109
110.360,393.633,0.066512
110.370,401.213,0.033698
110.380,440.981,0.092446
110.390,1782.939,0.181344
110.400,1816.165,0.185679
110.410,1845.437,0.225431
110.420,324.140,0.138063
110.430,324.072,0.125174
110.440,1843.728,0.168197
110.450,1844.676,0.170431
110.460,1837.330,0.048138
110.470,1188.366,0.025728
110.480,1229.102,0.021796
110.490,244.031,0.015295
110.500,234.783,0.026892
110.510,232.048,0.055979
110.520,228.168,0.285069
110.530,227.471,0.260952
110.540,227.072,0.120773
110.550,1859.118,0.100374
110.560,1870.602,0.094584
110.570,1852.743,0.083045
110.580,1228.163,0.134279
110.590,1230.786,0.099945
110.600,1827.735,0.062253
110.610,175.441,0.047572
110.620,54.875,0.113947
110.630,54.734,0.120028
110.640,355.397,0.169592
110.650,1499.945,0.165830
110.660,391.054,0.104729
110.670,520.203,0.179160
110.680,488.520,0.154318
110.690,462.702,0.374710
110.700,462.977,0.373376
110.710,467.501,0.375131
110.720,442.369,0.368695
110.730,434.100,0.457401
110.740,426.310,0.491430
110.750,433.629,0.639046
110.760,432.727,0.879120
110.770,433.666,0.907033
110.780,433.651,0.901566
110.790,435.333,0.923442
110.800,436.428,0.907162
110.810,439.879,0.789706
110.820,444.747,0.490999
110.830,444.567,0.257406
110.840,487.964,0.219273
110.850,87.379,0.128154
110.860,86.700,0.171449
110.870,349.734,0.363324
110.880,347.665,0.712493
110.890,347.415,0.830919
110.900,348.691,0.916673
110.910,348.710,0.932917
110.920,348.854,0.933391
110.930,349.023,0.929444
110.940,349.047,0.927924
110.950,349.022,0.952088
110.960,348.415,0.917880
110.970,347.715,0.907199
110.980,346.908,0.910006
110.990,343.420,0.846323
111.000,336.697,0.649472
111.010,327.003,0.475620
111.020,316.299,0.466509
111.030,302.190,0.512300
111.040,294.545,0.731861
111.050,298.517,0.607473
111.060,303.738,0.570701
111.070,330.120,0.531778
111.080,336.905,0.647661
111.090,347.705,0.837198
111.100,350.787,0.963085
111.110,349.517,0.938681
111.120,344.058,0.780626
111.130,328.152,0.491711
111.140,306.441,0.365011
111.150,288.344,0.509678
111.160,275.136,0.560420
111.170,267.913,0.578800
111.180,257.197,0.812966
111.190,253.542,0.880099
111.200,251.099,0.858189
111.210,250.637,0.814492
111.220,251.357,0.789398
111.230,250.964,0.758230
111.240,250.349,0.592743
111.250,275.732,0.270824
111.260,295.036,0.468758
111.270,323.844,0.345545
111.280,301.953,0.255750
111.290,305.765,0.212222
111.300,351.849,0.267400
111.310,356.024,0.922015
111.320,355.857,0.961355
111.330,355.295,0.977646
111.340,353.630,0.975511
111.350,349.767,0.959697
111.360,343.928,0.920129
111.370,338.533,0.943941
111.380,337.412,0.965110
111.390,338.581,0.959490
111.400,343.208,0.868162
111.410,350.749,0.910775
111.420,355.809,0.918010
111.430,358.110,0.958058
111.440,359.539,0.937779
111.450,360.555,0.912109
111.460,362.457,0.925163
111.470,358.907,0.733117
111.480,346.820,0.624291
111.490,338.054,0.747427
111.500,339.087,0.830239
111.510,343.777,0.803315
111.520,346.703,0.896012
111.530,349.582,0.890724
111.540,353.681,0.866823
111.550,356.051,0.777269
111.560,355.227,0.803618
111.570,351.081,0.759205
111.580,346.218,0.520000
111.590,332.684,0.611563
111.600,338.172,0.708460
111.610,340.315,0.734341
111.620,342.568,0.705665
111.630,342.869,0.681981
111.640,331.487,0.376500
111.650,310.950,0.642150
111.660,309.875,0.592504
111.670,308.161,0.473098
111.680,345.208,0.447978
111.690,348.026,0.679937
111.700,350.810,0.686689
111.710,358.523,0.738217
111.720,362.034,0.911748
111.730,359.861,0.934652
111.740,356.536,0.945035
111.750,353.456,0.955590
111.760,349.094,0.906226
111.770,340.274,0.865145
111.780,336.212,0.924493
111.790,336.505,0.920747
111.800,338.648,0.946980
111.810,342.562,0.910928
111.820,346.590,0.919883
111.830,350.227,0.875980
111.840,356.277,0.837109
111.850,359.263,0.922103
111.860,359.450,0.943100
111.870,358.550,0.965697
111.880,357.070,0.947666
111.890,351.326,0.844648
111.900,342.610,0.847321
111.910,338.002,0.924327
111.920,339.576,0.884942
111.930,345.001,0.864811
111.940,349.083,0.900912
111.950,350.428,0.907018
111.960,349.534,0.883557
111.970,347.740,0.874003
111.980,346.519,0.712697
111.990,321.124,0.392155
112.000,332.887,0.331656
112.010,342.586,0.444445
112.020,338.855,0.405625
112.030,350.406,0.309294
112.040,351.838,0.388961
112.050,357.322,0.300590
112.060,355.650,0.421073
112.070,354.746,0.397803
112.080,353.093,0.487896
112.090,352.097,0.386162
112.100,348.353,0.432234
112.110,349.233,0.624600
112.120,346.176,0.399961
112.130,305.726,0.546131
112.140,305.109,0.789135
112.150,306.400,0.783891
112.160,307.336,0.656834
112.170,345.074,0.390584
112.180,350.710,0.829283
112.190,353.934,0.952702
112.200,354.552,0.971679
112.210,353.657,0.960319
112.220,350.326,0.971376
112.230,349.323,0.966888
112.240,349.931,0.966891
112.250,352.173,0.945498
112.260,354.373,0.944832
112.270,359.414,0.923642
112.280,366.889,0.893905
112.290,377.058,0.832772
112.300,386.106,0.884705
112.310,390.471,0.932165
112.320,392.065,0.954419
112.330,392.645,0.958927
112.340,392.280,0.947254
112.350,391.500,0.928103
112.360,390.659,0.925174
112.370,390.518,0.933530
112.380,390.396,0.944842
112.390,390.779,0.939110
112.400,391.183,0.935258
112.410,391.628,0.949224
112.420,392.212,0.964948
112.430,393.079,0.968094
112.440,394.012,0.960485
112.450,393.986,0.963124
112.460,393.890,0.956816
112.470,394.102,0.946635
112.480,394.513,0.935134
112.490,394.942,0.927842
112.500,394.892,0.934537
112.510,394.341,0.940082
112.520,391.730,0.907346
112.530,386.301,0.877746
112.540,383.457,0.894368
112.550,385.344,0.822661
112.560,389.922,0.849571
112.570,394.894,0.780410
112.580,398.011,0.858789
112.590,399.199,0.878724
112.600,398.339,0.922852
112.610,397.423,0.941819
112.620,395.953,0.919000
112.630,394.145,0.950631
112.640,392.327,0.954870
112.650,389.569,0.905846
112.660,384.454,0.875951
112.670,382.476,0.902109
112.680,384.239,0.932497
112.690,389.287,0.895086
112.700,396.790,0.875934
112.710,402.683,0.874618
112.720,405.415,0.861614
112.730,404.699,0.828205
112.740,401.211,0.821702
112.750,395.524,0.848237
112.760,391.609,0.885053
112.770,389.252,0.905597
112.780,387.972,0.902214
112.790,388.902,0.915376
112.800,390.104,0.926303
112.810,391.858,0.932125
112.820,393.141,0.947420
112.830,394.379,0.944156
112.840,395.116,0.934722
112.850,394.587,0.946542
112.860,393.137,0.964962
112.870,391.959,0.963398
112.880,390.984,0.947759
112.890,390.197,0.931609
112.900,389.603,0.812495
112.910,388.203,0.584393
112.920,387.398,0.362790
112.930,348.551,0.351330
112.940,316.608,0.293940
112.950,308.364,0.408062
112.960,300.202,0.609424
112.970,294.894,0.474466
112.980,295.156,0.317226
112.990,300.123,0.169213
113.000,387.759,0.146975
113.010,398.163,0.194729
113.020,400.354,0.771481
113.030,398.892,0.828117
113.040,399.070,0.784553
113.050,398.966,0.865777
113.060,399.329,0.884289
113.070,399.307,0.893762
113.080,397.521,0.917535
113.090,394.865,0.933395
113.100,392.975,0.949896
113.110,392.796,0.955360
113.120,394.149,0.941747
113.130,398.327,0.878600
113.140,406.714,0.817528
113.150,415.360,0.828730
113.160,426.270,0.864627
113.170,432.070,0.940782
113.180,436.092,0.943773
113.190,438.662,0.921405
113.200,439.707,0.944006
113.210,439.385,0.934393
113.220,438.904,0.922249
113.230,438.455,0.906131
113.240,438.407,0.904785
113.250,438.267,0.904276
113.260,438.659,0.908306
113.270,438.971,0.918923
113.280,439.149,0.923221
113.290,439.612,0.936425
113.300,439.913,0.947003
113.310,440.357,0.950602
113.320,440.802,0.950155
113.330,440.466,0.948209
113.340,440.184,0.946862
113.350,440.208,0.948815
113.360,439.792,0.945777
113.370,439.992,0.951000
113.380,439.564,0.937247
113.390,438.641,0.911102
113.400,437.991,0.917906
113.410,438.596,0.910668
113.420,439.768,0.950467
113.430,440.084,0.946248
113.440,440.003,0.943942
113.450,439.843,0.941231
113.460,439.327,0.936653
113.470,439.500,0.941700
113.480,439.829,0.949075
113.490,440.809,0.960087
113.500,441.819,0.960643
113.510,441.641,0.949215
113.520,441.437,0.949271
113.530,441.095,0.947235
113.540,440.938,0.954520
113.550,441.192,0.962827
113.560,441.127,0.963311
113.570,441.122,0.963422
113.580,441.342,0.960197
113.590,440.948,0.962367
113.600,440.838,0.964655
113.610,440.501,0.962295
113.620,439.607,0.953312
113.630,438.475,0.917499
113.640,436.638,0.928320
113.650,431.666,0.907660
113.660,425.952,0.834253
113.670,417.424,0.826418
113.680,410.777,0.890062
113.690,408.033,0.929266
113.700,407.320,0.943335
113.710,405.161,0.912023
113.720,406.454,0.879619
113.730,412.486,0.772743
113.740,417.290,0.694461
113.750,466.152,0.393450
113.760,473.246,0.646560
113.770,484.423,0.753875
113.780,492.349,0.915255
113.790,495.884,0.859690
113.800,497.446,0.716601
113.810,490.739,0.461682
113.820,454.046,0.367453
113.830,445.512,0.515975
113.840,438.824,0.306610
113.850,432.714,0.292468
113.860,432.470,0.438550
113.870,434.831,0.589387
113.880,435.432,0.467591
113.890,218.826,0.535300
113.900,218.327,0.489607
113.910,440.242,0.274638
113.920,443.203,0.253310
113.930,445.266,0.325597
113.940,441.831,0.389816
113.950,438.888,0.240562
113.960,437.274,0.281629
113.970,438.763,0.349997
113.980,438.986,0.099592
113.990,580.849,0.048249
114.000,420.968,0.064674
114.010,395.887,0.070788
114.020,392.160,0.084857
114.030,439.911,0.114662
114.040,431.210,0.227802
114.050,422.324,0.372096
114.060,421.704,0.464269
114.070,418.862,0.439709
114.080,429.319,0.367893
114.090,429.533,0.232838
114.100,414.499,0.150714
114.110,445.658,0.174235
114.120,452.088,0.118407
114.130,347.025,0.084119
114.140,430.728,0.246645
114.150,432.271,0.289159
114.160,424.997,0.113568
114.170,348.482,0.209327
114.180,407.655,0.129402
114.190,411.851,0.311036
114.200,411.789,0.591479
114.210,411.917,0.592442
114.220,409.321,0.752216
114.230,406.748,0.769857
114.240,408.786,0.743859
114.250,414.017,0.376002
114.260,430.495,0.612707
114.270,431.805,0.486643
114.280,433.818,0.523376
114.290,441.344,0.379593
114.300,524.064,0.739599
114.310,529.626,0.742856
114.320,542.966,0.502750
114.330,576.665,0.752072
114.340,583.535,0.886373
114.350,590.054,0.745577
114.360,616.362,0.538581
114.370,315.794,0.408786
114.380,337.613,0.330925
114.390,348.206,0.740634
114.400,352.819,0.823552
114.410,354.188,0.743790
114.420,355.502,0.623989
114.430,353.420,0.525067
114.440,272.495,0.395995
114.450,269.656,0.742531
114.460,269.567,0.710028
114.470,270.560,0.602463
114.480,268.922,0.408274
114.490,264.465,0.325358
114.500,321.602,0.124019
114.510,325.297,0.304371
114.520,348.118,0.406052
114.530,347.266,0.453552
