,161.065215420
,161.367074830
,161.518004535
,161.668934240
,161.831473923
,161.970793651
,162.121723356
,162.272653061
,162.574512472
,162.725442177
,162.876371882
,163.329160998
,163.480090703
,163.642630385
,163.793560091
,164.095419501
,164.246349206
,164.397278912
,164.548208617
,164.699138322
,164.850068027
,165.000997732
,165.163537415
,165.302857143
,165.453786848
,165.767256236
,165.918185941
,166.220045351
,166.359365079
,166.521904762
,166.672834467
,166.823764172
,166.974693878
,167.125623583
,167.276553288
,167.427482993
,167.578412698
,167.729342404
,167.880272109
,168.031201814
,168.193741497
,168.333061224
,168.483990930
,168.646530612
,168.797460317
,168.936780045
,169.099319728
,169.238639456
,169.401179138
,169.552108844
,169.703038549
,169.853968254
,169.993287982
,170.155827664
,170.736326531
,171.363265306
,171.966984127
,172.280453515
,172.570702948
,173.186031746
,173.789750567
,174.393469388
,174.997188209
,175.449977324
,175.600907029
,175.693786848
,176.204625850
,176.819954649
,177.423673469
,178.027392290
,178.631111111
,179.083900227
,179.246439909
,179.850158730
,180.302947846
,180.453877551
,180.755736961
,180.906666667
,181.057596372
,181.661315193
,182.114104308
,182.265034014
,182.880362812
,183.484081633
,184.087800454
,184.691519274
,185.144308390
,185.306848073
,185.608707483
,185.910566893
,186.514285714
,187.118004535
,187.733333333
,188.023582766
,188.337052154
,189.498049887
,190.751927438
,190.902857143
,191.367256236
,192.574693878
,192.876553288
,193.039092971
,193.178412698
,193.329342404
,193.793741497
,194.095600907
,194.699319728
,195.001179138
,195.152108844
,195.465578231
,195.604897959
,195.755827664
,196.220226757
,197.427664399
,198.031383220
,198.635102041
,199.238820862
,199.540680272
,199.854149660
,199.993469388
,200.156009070
,200.306938776
,200.457868481
,200.597188209
,201.061587302
,202.280634921
,202.652154195
,202.884353741
,203.023673469
,203.488072562
,204.393650794
,204.695510204
,204.846439909
,205.299229025
,205.914557823
,207.121995465
,207.423854875
,207.725714286
,208.341043084
,208.631292517
,208.944761905
,209.095691610
,209.246621315
,209.548480726
,209.699410431
,210.152199546
